study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,study_id2,e_mean,se,mean_logit,sd_logit
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Moderna,Delta,severe,hosp,,12,65,0.86,0.845,0.88,0,0,,21,28,severe,24.5,24.5,531&Czech delta hosp&Delta&hosp&12&65,0.76,0.00892857142857144,1.15267950993839,0.0489505012531329
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Moderna,Delta,severe,hosp,,12,65,0.815,0.78,0.845,0,0,,29,36,severe,32.5,32.5,531&Czech delta hosp&Delta&hosp&12&65,0.715,0.0165816326530612,0.919793362425357,0.0813722618233896
531,Berec L,0,47,47,Czechia,Czech delta death,"",AstraZeneca,Delta,severe,death,,12,65,0.87,0.8,0.905,0,0,,12,20,severe,16,16,531&Czech delta death&Delta&death&12&65,0.77,0.0267857142857143,1.20831120592453,0.151246269258692
531,Berec L,0,47,47,Czechia,Czech delta death,"",AstraZeneca,Delta,severe,death,,12,65,0.825,0.78,0.85,0,0,,21,28,severe,24.5,24.5,531&Czech delta death&Delta&death&12&65,0.725,0.0178571428571428,0.969400557188104,0.0895656068069861
531,Berec L,0,47,47,Czechia,Czech delta death,"",Johnson & Johnson,Delta,severe,death,,12,65,0.75,0.59,0.85,0,0,,12,20,severe,16,16,531&Czech delta death&Delta&death&12&65,0.65,0.0663265306122449,0.619039208406224,0.291545189504373
531,Berec L,0,47,47,Czechia,Czech delta death,"",Johnson & Johnson,Delta,severe,death,,12,65,0.68,0.53,0.78,0,0,,21,28,severe,24.5,24.5,531&Czech delta death&Delta&death&12&65,0.58,0.0637755102040816,0.322773392263051,0.261804229080795
531,Berec L,0,47,47,Czechia,Czech delta death,"",Pfizer & BioNTech,Delta,severe,death,,12,65,0.93,0.9,0.945,0,0,,12,20,severe,16,16,531&Czech delta death&Delta&death&12&65,0.83,0.0114795918367347,1.58562726374038,0.0813578443425562
531,Berec L,0,47,47,Czechia,Czech delta death,"",Pfizer & BioNTech,Delta,severe,death,,12,65,0.9,0.88,0.92,0,0,,21,28,severe,24.5,24.5,531&Czech delta death&Delta&death&12&65,0.8,0.0102040816326531,1.38629436111989,0.0637755102040817
531,Berec L,0,47,47,Czechia,Czech delta death,"",Pfizer & BioNTech,Delta,severe,death,,12,65,0.83,0.805,0.855,0,0,,29,36,severe,32.5,32.5,531&Czech delta death&Delta&death&12&65,0.73,0.0127551020408163,0.994622575144062,0.0647138611913562
531,Berec L,0,47,47,Czechia,Czech delta death,"",Moderna,Delta,severe,death,,12,65,0.96,0.898,0.985,0,0,,12,20,severe,16,16,531&Czech delta death&Delta&death&12&65,0.86,0.0221938775510204,1.81528996663825,0.184334531154654
531,Berec L,0,47,47,Czechia,Czech delta death,"",Moderna,Delta,severe,death,,12,65,0.91,0.86,0.94,0,0,,21,28,severe,24.5,24.5,531&Czech delta death&Delta&death&12&65,0.81,0.0204081632653061,1.450010175506,0.132606648897376
531,Berec L,0,47,47,Czechia,Czech delta death,"",Moderna,Delta,severe,death,,12,65,0.87,0.82,0.92,0,0,,29,36,severe,32.5,32.5,531&Czech delta death&Delta&death&12&65,0.77,0.0255102040816327,1.20831120592453,0.144044065960659
533,Hogan A,0,95,95,United Kingdom,UK 2 delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,10,60,0.911,0.907,0.915,0,0,,12,25,severe,18.5,18.5,533&UK 2 delta hosp&Delta&hosp&10&60,0.811,0.00204081632653061,1.45652103905577,0.0133143896197823
533,Hogan A,0,95,95,United Kingdom,UK 2 delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,10,60,0.83,0.823,0.836,0,0,,26,34,severe,30,30,533&UK 2 delta hosp&Delta&hosp&10&60,0.73,0.00331632653061225,0.994622575144062,0.0168256039097527
533,Hogan A,0,95,95,United Kingdom,UK 2 delta death,"",Pfizer & BioNTech,Delta,severe,death,,10,60,0.95,0.948,0.953,0,0,,12,25,severe,18.5,18.5,533&UK 2 delta death&Delta&death&10&60,0.85,0.00127551020408163,1.73460105538811,0.0100040016006403
533,Hogan A,0,95,95,United Kingdom,UK 2 delta death,"",Pfizer & BioNTech,Delta,severe,death,,10,60,0.901,0.896,0.906,0,0,,26,34,severe,30,30,533&UK 2 delta death&Delta&death&10&60,0.801,0.00255102040816327,1.39255612234387,0.016003992548029
533,Hogan A,0,95,95,United Kingdom,UK 2 delta hosp,"",AstraZeneca,Delta,severe,hosp,,10,60,0.805,0.798,0.811,0,0,,12,25,severe,18.5,18.5,533&UK 2 delta hosp&Delta&hosp&10&60,0.705,0.00331632653061225,0.871222446472449,0.0159457941128128
533,Hogan A,0,95,95,United Kingdom,UK 2 delta hosp,"",AstraZeneca,Delta,severe,hosp,,10,60,0.662,0.652,0.672,0,0,,26,34,severe,30,30,533&UK 2 delta hosp&Delta&hosp&10&60,0.562,0.00510204081632654,0.249282939517245,0.0207268594563063
533,Hogan A,0,95,95,United Kingdom,UK 2 delta death,"",AstraZeneca,Delta,severe,death,,10,60,0.885,0.88,0.89,0,0,,12,25,severe,18.5,18.5,533&UK 2 delta death&Delta&death&10&60,0.785,0.00255102040816327,1.29504568965475,0.015114918727082
533,Hogan A,0,95,95,United Kingdom,UK 2 delta death,"",AstraZeneca,Delta,severe,death,,10,60,0.786,0.776,0.794,0,0,,26,34,severe,30,30,533&UK 2 delta death&Delta&death&10&60,0.686,0.00459183673469388,0.781484641817632,0.0213173234233992
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,40,59,0.98,0.94,0.99,0,0,,14,22,severe,18,18,542&Israel delta severe&Delta&death&40&59,0.88,0.0127551020408163,1.99243016469021,0.120786951144094
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,40,59,0.96,0.93,0.98,0,0,,19,26,severe,22.5,22.5,542&Israel delta severe&Delta&death&40&59,0.86,0.0127551020408163,1.81528996663825,0.105939385721066
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,40,59,0.93,0.86,0.97,0,0,,23,30,severe,26.5,26.5,542&Israel delta severe&Delta&death&40&59,0.83,0.0280612244897959,1.58562726374038,0.198874730615138
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,60,90,0.92,0.87,0.95,0,0,,14,22,severe,18,18,542&Israel delta severe&Delta&death&60&90,0.82,0.0204081632653061,1.51634748936809,0.138266688789337
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,60,90,0.88,0.84,0.91,0,0,,19,26,severe,22.5,22.5,542&Israel delta severe&Delta&death&60&90,0.78,0.0178571428571429,1.26566637333128,0.104062604062604
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,60,90,0.85,0.81,0.88,0,0,,23,30,severe,26.5,26.5,542&Israel delta severe&Delta&death&60&90,0.75,0.0178571428571428,1.09861228866811,0.0952380952380952
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,115,0.9,0.778,0.96,0,0,,2,12,severe,7,7,545&Finland delta hosp&Delta&hosp&70&115,0.8,0.0464285714285714,1.38629436111989,0.290178571428571
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,115,0.887,0.857,0.913,0,0,,13,25,severe,19,19,545&Finland delta hosp&Delta&hosp&70&115,0.787,0.0142857142857143,1.30693608270798,0.0852211958749533
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,115,0.787,0.713,0.842,0,0,,26,38,severe,32,32,545&Finland delta hosp&Delta&hosp&70&115,0.687,0.0329081632653061,0.786131101682197,0.153039158378588
1008,Price A,0,102,102,United States,US delta,"",Pfizer & BioNTech,Delta,severe,severe,,12,18,0.93,0.89,0.95,0,0,,2,22,severe,12,12,1008&US delta&Delta&severe&12&18,0.83,0.0153061224489796,1.58562726374038,0.108477125790075
1008,Price A,0,102,102,United States,US delta,"",Pfizer & BioNTech,Delta,severe,severe,,12,18,0.92,0.8,0.97,0,0,,23,44,severe,33.5,33.5,1008&US delta&Delta&severe&12&18,0.82,0.0433673469387755,1.51634748936809,0.293816713677341
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.975,0.956,0.986,0,0,,2,9,severe,5.5,5.5,555&Norway 2 delta&Delta&hosp&18&85,0.875,0.0076530612244898,1.94591014905531,0.0699708454810496
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.954,0.939,0.965,0,0,,10,17,severe,13.5,13.5,555&Norway 2 delta&Delta&hosp&18&85,0.854,0.0066326530612245,1.76632457208023,0.0531957032275552
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.875,0.848,0.897,0,0,,18,25,severe,21.5,21.5,555&Norway 2 delta&Delta&hosp&18&85,0.775,0.0125,1.23676262714893,0.0716845878136202
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.818,0.777,0.852,0,0,,26,33,severe,29.5,29.5,555&Norway 2 delta&Delta&hosp&18&85,0.718,0.0191326530612245,0.934562498110111,0.0944934365614911
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.639,0.543,0.715,0,0,,34,42,severe,38,38,555&Norway 2 delta&Delta&hosp&18&85,0.539,0.0438775510204082,0.156317527912349,0.176584544450067
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,Delta,severe,hosp,,18,85,0.953,0.915,0.974,0,0,,18,25,severe,21.5,21.5,555&Norway 2 delta&Delta&hosp&18&85,0.853,0.0150510204081633,1.75832696071294,0.120032700976651
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,Delta,severe,hosp,,18,85,0.911,0.849,0.948,0,0,,26,33,severe,29.5,29.5,555&Norway 2 delta&Delta&hosp&18&85,0.811,0.0252551020408163,1.45652103905577,0.164765571544806
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,Delta,severe,hosp,,18,64,0.826,0.801,0.847,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.726,0.011734693877551,0.974421908436726,0.0589908401075335
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,Delta,severe,hosp,,18,64,0.826,0.812,0.839,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.726,0.00688775510204079,0.974421908436726,0.034625058323987
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,Delta,severe,hosp,,18,64,0.785,0.767,0.802,0,0,,26,34,severe,30,30,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.685,0.00892857142857144,0.776846199436593,0.0413790820464439
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,Delta,severe,hosp,,18,64,0.696,0.649,0.736,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.596,0.0221938775510204,0.3888257891042,0.0921733900550718
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,Delta,severe,death,,18,64,0.874,0.815,0.915,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 18-64&Delta&death&18&64,0.774,0.0255102040816327,1.23103687431744,0.145835929212873
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,Delta,severe,death,,18,64,0.903,0.874,0.925,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 18-64&Delta&death&18&64,0.803,0.0130102040816327,1.40515098520877,0.0822436426954294
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,Delta,severe,death,,18,64,0.828,0.791,0.858,0,0,,26,34,severe,30,30,558&Hungary delta death 18-64&Delta&death&18&64,0.728,0.0170918367346939,0.984498981900689,0.0863154327665131
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,Delta,severe,death,,18,64,0.736,0.611,0.821,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 18-64&Delta&death&18&64,0.636,0.0535714285714286,0.558044695703381,0.231406060247031
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Moderna,Delta,severe,hosp,,18,64,0.849,0.754,0.908,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.749,0.0392857142857143,1.09328604438544,0.20896767687974
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Moderna,Delta,severe,hosp,,18,64,0.815,0.782,0.843,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.715,0.0155612244897959,0.919793362425357,0.0763647380188733
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Moderna,Delta,severe,hosp,,18,64,0.816,0.779,0.847,0,0,,26,34,severe,30,30,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.716,0.0173469387755102,0.924705928799439,0.0853083384585244
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Moderna,Delta,severe,hosp,,18,64,0.425,-0.04,0.682,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.325,0.184183673469388,-0.730887508542792,0.839583696726554
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Moderna,Delta,severe,death,,18,64,0.777,0.307,0.928,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 18-64&Delta&death&18&64,0.677,0.158418367346939,0.740018949689619,0.724459884241344
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Moderna,Delta,severe,death,,18,64,0.841,0.75,0.899,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 18-64&Delta&death&18&64,0.741,0.0380102040816327,1.05117256359655,0.198053366689242
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Moderna,Delta,severe,death,,18,64,0.833,0.746,0.89,0,0,,26,34,severe,30,30,558&Hungary delta death 18-64&Delta&death&18&64,0.733,0.036734693877551,1.0098970434864,0.187698667308179
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Moderna,Delta,severe,death,,18,64,0.797,-0.443,0.971,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 18-64&Delta&death&18&64,0.697,0.360714285714286,0.833052605251155,1.70800027328004
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",AstraZeneca,Delta,severe,hosp,,18,64,0.762,0.706,0.807,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.662,0.025765306122449,0.67221966045399,0.115149118336264
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",AstraZeneca,Delta,severe,hosp,,18,64,0.754,0.73,0.776,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.654,0.011734693877551,0.636668576399475,0.0518582572234494
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",AstraZeneca,Delta,severe,hosp,,18,64,0.595,0.54,0.642,0,0,,26,34,severe,30,30,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.495,0.0260204081632653,-0.0200006667066695,0.104092041857247
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",AstraZeneca,Delta,severe,hosp,,18,64,0.488,0.382,0.576,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.388,0.0494897959183673,-0.455726942889053,0.208416700013339
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",AstraZeneca,Delta,severe,death,,18,64,0.901,0.735,0.963,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 18-64&Delta&death&18&64,0.801,0.0581632653061225,1.39255612234387,0.36489103009506
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",AstraZeneca,Delta,severe,death,,18,64,0.836,0.787,0.874,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 18-64&Delta&death&18&64,0.736,0.0221938775510204,1.02528101558256,0.114222442929741
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",AstraZeneca,Delta,severe,death,,18,64,0.65,0.533,0.737,0,0,,26,34,severe,30,30,558&Hungary delta death 18-64&Delta&death&18&64,0.55,0.0520408163265306,0.200670695462151,0.210265924551639
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",AstraZeneca,Delta,severe,death,,18,64,0.571,0.352,0.716,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 18-64&Delta&death&18&64,0.471,0.0928571428571429,-0.116130337841882,0.372682274600327
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Johnson & Johnson,Delta,severe,hosp,,18,64,0.432,0.329,0.52,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.332,0.0487244897959184,-0.699153204620157,0.219701364421391
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Johnson & Johnson,Delta,severe,hosp,,18,64,0.582,0.499,0.651,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.482,0.0387755102040816,-0.0720311282088828,0.155303313911155
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Johnson & Johnson,Delta,severe,hosp,,18,64,0.594,0.501,0.67,0,0,,26,34,severe,30,30,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.494,0.0431122448979592,-0.024001152099543,0.172473815821315
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Johnson & Johnson,Delta,severe,death,,18,64,0.598,0.352,0.751,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 18-64&Delta&death&18&64,0.498,0.101785714285714,-0.00800004266707627,0.407149371532802
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Johnson & Johnson,Delta,severe,death,,18,64,0.671,0.432,0.81,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 18-64&Delta&death&18&64,0.571,0.0964285714285714,0.285932290727993,0.393651882268345
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Johnson & Johnson,Delta,severe,death,,18,64,0.761,0.567,0.868,0,0,,26,34,severe,30,30,558&Hungary delta death 18-64&Delta&death&18&64,0.661,0.0767857142857143,0.667753732471236,0.3426725140942
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,Delta,severe,hosp,,65,100,0.766,0.733,0.794,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.666,0.0155612244897959,0.690148677563689,0.0699556944210495
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,Delta,severe,hosp,,65,100,0.727,0.707,0.746,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.627,0.00994897959183674,0.519368120989105,0.0425404585939973
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,Delta,severe,hosp,,65,100,0.678,0.662,0.694,0,0,,26,34,severe,30,30,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.578,0.00816326530612243,0.314568554636366,0.0334675269606029
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,Delta,severe,hosp,,65,100,0.592,0.556,0.624,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.492,0.0173469387755102,-0.0320027310861738,0.0694055229159072
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,Delta,severe,death,,65,100,0.815,0.768,0.853,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 65-100&Delta&death&65&100,0.715,0.0216836734693878,0.919793362425357,0.106409880845971
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,Delta,severe,death,,65,100,0.799,0.768,0.827,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 65-100&Delta&death&65&100,0.699,0.0150510204081633,0.842540477484934,0.0715356080977726
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,Delta,severe,death,,65,100,0.746,0.723,0.768,0,0,,26,34,severe,30,30,558&Hungary delta death 65-100&Delta&death&65&100,0.646,0.0114795918367347,0.601502590648828,0.0501984915286365
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,Delta,severe,death,,65,100,0.602,0.552,0.646,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 65-100&Delta&death&65&100,0.502,0.0239795918367347,0.00800004266707637,0.0959199020653718
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Moderna,Delta,severe,hosp,,65,100,0.838,0.735,0.901,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.738,0.0423469387755102,1.03559932083938,0.219010213158683
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Moderna,Delta,severe,hosp,,65,100,0.786,0.747,0.82,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.686,0.0186224489795918,0.781484641817632,0.0864535894393411
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Moderna,Delta,severe,hosp,,65,100,0.766,0.733,0.795,0,0,,26,34,severe,30,30,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.666,0.0158163265306123,0.690148677563689,0.0711025090836897
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Moderna,Delta,severe,hosp,,65,100,0.693,0.609,0.759,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.593,0.038265306122449,0.37638121355513,0.158546292008108
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Moderna,Delta,severe,death,,65,100,0.932,0.726,0.983,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 65-100&Delta&death&65&100,0.832,0.0655612244897959,1.59986846141795,0.469044932533453
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Moderna,Delta,severe,death,,65,100,0.864,0.804,0.906,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 65-100&Delta&death&65&100,0.764,0.0260204081632653,1.17473598414091,0.144314092661645
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Moderna,Delta,severe,death,,65,100,0.817,0.767,0.856,0,0,,26,34,severe,30,30,558&Hungary delta death 65-100&Delta&death&65&100,0.717,0.0227040816326531,0.929628942956383,0.111891822684098
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Moderna,Delta,severe,death,,65,100,0.719,0.607,0.799,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 65-100&Delta&death&65&100,0.619,0.0489795918367347,0.485305897557895,0.207682324962092
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,Delta,severe,hosp,,65,100,0.738,0.664,0.797,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.638,0.0339285714285714,0.566694071519019,0.146904914479691
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,Delta,severe,hosp,,65,100,0.681,0.652,0.707,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.581,0.0140306122448979,0.326879836929773,0.0576350225103535
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,Delta,severe,hosp,,65,100,0.63,0.565,0.686,0,0,,26,34,severe,30,30,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.53,0.0308673469387755,0.120144311842063,0.123915483495687
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,Delta,severe,hosp,,65,100,0.242,-2.031,0.811,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.142,0.725,-1.7987770418867,5.95062214780525
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,Delta,severe,death,,65,100,0.848,0.678,0.928,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 65-100&Delta&death&65&100,0.748,0.0637755102040816,1.08797389046305,0.338338798722952
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,Delta,severe,death,,65,100,0.761,0.717,0.798,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 65-100&Delta&death&65&100,0.661,0.0206632653061225,0.667753732471236,0.092214198144951
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,Delta,severe,death,,65,100,0.667,0.578,0.737,0,0,,26,34,severe,30,30,558&Hungary delta death 65-100&Delta&death&65&100,0.567,0.0405612244897959,0.269621575725262,0.165211434476646
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,Delta,severe,hosp,,65,100,0.264,0.079,0.413,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.164,0.0852040816326531,-1.6287621852605,0.621455841059729
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,Delta,severe,hosp,,65,100,0.59,0.462,0.687,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.49,0.0573979591836735,-0.0400053346136992,0.229683710218781
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,Delta,severe,hosp,,65,100,0.467,0.299,0.595,0,0,,26,34,severe,30,30,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.367,0.0755102040816327,-0.545108574089606,0.325039296811742
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,Delta,severe,death,,65,100,0.533,0.282,0.696,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 65-100&Delta&death&65&100,0.433,0.105612244897959,-0.269621575725262,0.430173169014664
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,Delta,severe,death,,65,100,0.576,0.325,0.733,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 65-100&Delta&death&65&100,0.476,0.104081632653061,-0.0960738300896222,0.41728796207687
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,Delta,severe,death,,65,100,0.395,0.133,0.578,0,0,,26,34,severe,30,30,558&Hungary delta death 65-100&Delta&death&65&100,0.295,0.113520408163265,-0.871222446472449,0.545836798477054
564,Grannis SJ,0,102,102,United States,US delta hosp,"",Pfizer & BioNTech,Delta,severe,Hosp,,18,75,0.8,0.73,0.85,0,1,16,,,severe,,16,564&US delta hosp&Delta&Hosp&18&75,0.7,0.0306122448979592,0.847297860387203,0.145772594752187
